Wall time,Step,Value
1712492316.961837,871,0.0
1712492320.576767,872,1.0
1712492324.451301,873,1.0
1712492326.160701,874,0.0
1712492328.118314,875,0.0
1712492330.648574,876,1.0
1712492334.602188,877,1.0
1712492338.41334,878,1.0
1712492343.501674,879,1.0
1712492347.455675,880,1.0
1712492351.004864,881,1.0
1712492355.15826,882,0.0
1712492356.73684,883,0.0
1712492359.099111,884,0.0
1712492361.655222,885,0.0
1712492362.542735,886,0.0
1712492364.271878,887,0.0
1712492365.152546,888,0.0
1712492366.820587,889,0.0
1712492370.551105,890,1.0
1712492373.763643,891,1.0
1712492377.77103,892,0.0
1712492379.642833,893,0.0
1712492384.166127,894,0.0
1712492388.6833,895,1.0
1712492393.967344,896,1.0
1712492398.72016,897,1.0
1712492401.415338,898,0.0
1712492405.281165,899,1.0
1712492409.242675,900,1.0
1712492414.243045,901,1.0
1712492419.275986,902,1.0
1712492421.058732,903,0.0
1712492422.432496,904,0.0
1712492424.79311,905,0.0
1712492427.54697,906,0.0
1712492432.329281,907,0.0
1712492438.020446,908,1.0
1712492439.853567,909,0.0
1712492443.442011,910,1.0
1712492446.489769,911,0.0
1712492448.038079,912,0.0
1712492449.707238,913,0.0
1712492452.463423,914,1.0
1712492454.721661,915,0.0
1712492457.709918,916,1.0
1712492459.231328,917,0.0
1712492461.226002,918,0.0
1712492464.936587,919,1.0
1712492468.471816,920,1.0
1712492469.464523,921,0.0
1712492474.146329,922,0.0
1712492477.528331,923,1.0
1712492481.291686,924,0.0
1712492484.993084,925,0.0
1712492488.30612,926,1.0
1712492492.629077,927,0.0
1712492496.783435,928,1.0
1712492501.53197,929,1.0
1712492505.158625,930,0.0
1712492507.748611,931,0.0
1712492509.009719,932,0.0
1712492510.033754,933,0.0
1712492515.240297,934,1.0
1712492516.530899,935,0.0
1712492518.016471,936,0.0
1712492520.565413,937,0.0
1712492522.234614,938,0.0
1712492526.455148,939,1.0
1712492528.29716,940,0.0
1712492530.105956,941,0.0
1712492531.02192,942,0.0
1712492532.653202,943,0.0
1712492533.752657,944,0.0
1712492535.578783,945,0.0
1712492538.111744,946,0.0
1712492539.707212,947,0.0
1712492541.066174,948,0.0
1712492543.834908,949,1.0
1712492548.209113,950,1.0
1712492552.125249,951,0.0
1712492555.969535,952,0.0
1712492560.987262,953,1.0
1712492563.310443,954,0.0
1712492564.79933,955,0.0
1712492566.414734,956,0.0
1712492570.097603,957,1.0
1712492574.525699,958,1.0
1712492577.528724,959,0.0
1712492578.885369,960,0.0
1712492583.252776,961,1.0
1712492588.510192,962,1.0
1712492592.674828,963,0.0
1712492595.917652,964,0.0
1712492598.819194,965,1.0
1712492603.691472,966,1.0
1712492606.362421,967,0.0
1712492607.392783,968,0.0
1712492612.697693,969,1.0
1712492614.255203,970,0.0
1712492615.290191,971,0.0
1712492616.373928,972,0.0
1712492621.883805,973,1.0
1712492623.442618,974,0.0
1712492628.691143,975,1.0
1712492632.843201,976,1.0
1712492634.863145,977,0.0
1712492636.58298,978,0.0
1712492638.838948,979,0.0
1712492642.875334,980,0.0
1712492644.53465,981,0.0
1712492646.413817,982,0.0
1712492650.304688,983,1.0
1712492655.031622,984,0.0
1712492658.398146,985,0.0
1712492659.851938,986,0.0
1712492660.782616,987,0.0
1712492661.944204,988,0.0
1712492663.519477,989,0.0
1712492665.552288,990,0.0
1712492666.397892,991,0.0
1712492669.624586,992,1.0
1712492671.859224,993,0.0
1712492673.596426,994,0.0
1712492675.215376,995,0.0
1712492679.747592,996,1.0
1712492682.305552,997,0.0
